Elapsed_Time_s,UTC_Time,UTC_Time_ms,GPS_Speed_kmh,GPS_Latitude,GPS_Longitude,GPS_Accuracy_m,GPS_Measurement_UTC_ms,GPS_Data_Age_s,IMU_Accel_X_Raw,IMU_Accel_Y_Raw,IMU_Accel_Z_Raw,IMU_Data_Age_s,Longitudinal_Acceleration_Raw,Longitudinal_Acceleration_Filtered,Acceleration_Source,Actual_Speed_kmh,Actual_Acceleration,Reference_Speed_kmh,Reference_Acceleration,Speed_Error_kmh,Acceleration_Error,Reference_Time_s,Reference_Distance_m,Actual_Distance_m,Distance_Error_m,Cycle_ID,Lap,Segment_ID,Phase,Driver_Command,Next_Phase,Time_To_Next_Phase_s,Within_Speed_Tolerance,Within_Acceleration_Tolerance,Quality_Flags,Simulated
92.2,2026-09-24T13:07:56.106Z,1790255276106,16.431,57.707603,11.988033,4,1790255275906,0.2,-0.048086,-0.370816,9.817048,0,-0.4018,-0.3978,IMU,16.143,-0.3978,5.648,-0.6,-10.495,-0.2022,87.2,783.7,813.93,30.23,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,2.61,0,0,SIM,1
92.3,2026-09-24T13:07:56.206Z,1790255276206,16.431,57.707603,11.988033,4,1790255275906,0.3,-0.124599,-0.344466,9.853138,0,-0.3893,-0.3941,IMU,16.001,-0.3941,5.432,-0.6,-10.569,-0.2059,87.3,783.85,813.93,30.08,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,2.51,0,0,SIM,1
92.4,2026-09-24T13:07:56.306Z,1790255276306,16.431,57.707603,11.988033,4,1790255275906,0.4,-0.084522,-0.365275,9.776816,0,-0.4026,-0.3964,IMU,15.858,-0.3964,5.216,-0.6,-10.642,-0.2036,87.4,784,813.93,29.93,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,2.41,0,0,SIM,1
92.5,2026-09-24T13:07:56.406Z,1790255276406,16.431,57.707603,11.988033,4,1790255275906,0.5,-0.041107,-0.383664,9.741249,0,-0.4131,-0.4008,IMU,15.714,-0.4008,5,-0.6,-10.714,-0.1992,87.5,784.14,813.93,29.79,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,2.31,0,0,SIM,1
92.6,2026-09-24T13:07:56.506Z,1790255276506,16.431,57.707603,11.988033,4,1790255275906,0.6,-0.053529,-0.30907,9.833723,0,-0.342,-0.3956,IMU,15.571,-0.3956,4.784,-0.6,-10.787,-0.2044,87.6,784.28,813.93,29.65,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,2.21,0,0,SIM,1
92.7,2026-09-24T13:07:56.606Z,1790255276606,16.431,57.707603,11.988033,4,1790255275906,0.7,-0.035351,-0.375926,9.81577,0,-0.4047,-0.3937,IMU,15.429,-0.3937,4.568,-0.6,-10.861,-0.2063,87.7,784.41,813.93,29.52,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,2.11,0,0,SIM,1
92.8,2026-09-24T13:07:56.706Z,1790255276706,16.431,57.707603,11.988033,4,1790255275906,0.8,-0.124328,-0.446701,9.775613,0,-0.4897,-0.3946,IMU,15.288,-0.3946,4.352,-0.6,-10.936,-0.2054,87.8,784.53,813.93,29.4,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,2.01,0,0,SIM,1
92.9,2026-09-24T13:07:56.806Z,1790255276806,16.431,57.707603,11.988033,4,1790255275906,0.9,-0.008617,-0.366861,9.800466,0,-0.391,-0.3953,IMU,15.147,-0.3953,4.136,-0.6,-11.011,-0.2047,87.9,784.65,813.93,29.28,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.91,0,0,SIM,1
93,2026-09-24T13:07:56.906Z,1790255276906,15.47,57.707591,11.988103,4,1790255276906,0,-0.018381,-0.345023,9.826118,0,-0.3713,-0.3923,IMU,15.47,-0.3923,3.92,-0.6,-11.55,-0.2077,88,784.76,818.36,33.6,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.81,0,0,SIM,1
93.1,2026-09-24T13:07:57.006Z,1790255277006,15.47,57.707591,11.988103,4,1790255276906,0.1,-0.054904,-0.353504,9.762164,0,-0.3858,-0.3889,IMU,15.329,-0.3889,3.704,-0.6,-11.625,-0.2111,88.1,784.87,818.36,33.49,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.71,0,0,SIM,1
93.2,2026-09-24T13:07:57.106Z,1790255277106,15.47,57.707591,11.988103,4,1790255276906,0.2,-0.064564,-0.332038,9.825291,0,-0.3666,-0.3871,IMU,15.19,-0.3871,3.488,-0.6,-11.702,-0.2129,88.2,784.97,818.36,33.39,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.61,0,0,SIM,1
93.3,2026-09-24T13:07:57.206Z,1790255277206,15.47,57.707591,11.988103,4,1790255276906,0.3,-0.052983,-0.294669,9.845596,0,-0.3278,-0.3751,IMU,15.053,-0.3751,3.272,-0.6,-11.781,-0.2249,88.3,785.06,818.36,33.3,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.51,0,0,SIM,1
93.4,2026-09-24T13:07:57.306Z,1790255277306,15.47,57.707591,11.988103,4,1790255276906,0.4,-0.090618,-0.337997,9.839312,0,-0.377,-0.3707,IMU,14.919,-0.3707,3.056,-0.6,-11.863,-0.2293,88.4,785.15,818.36,33.21,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.41,0,0,SIM,1
93.5,2026-09-24T13:07:57.406Z,1790255277406,15.47,57.707591,11.988103,4,1790255276906,0.5,-0.096967,-0.325275,9.811235,0,-0.3655,-0.3723,IMU,14.785,-0.3723,2.84,-0.6,-11.945,-0.2277,88.5,785.23,818.36,33.13,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.31,0,0,SIM,1
93.6,2026-09-24T13:07:57.506Z,1790255277506,15.47,57.707591,11.988103,4,1790255276906,0.6,-0.057111,-0.398957,9.817564,0,-0.4311,-0.38,IMU,14.649,-0.38,2.624,-0.6,-12.025,-0.22,88.6,785.31,818.36,33.05,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.21,0,0,SIM,1
93.7,2026-09-24T13:07:57.606Z,1790255277606,15.47,57.707591,11.988103,4,1790255276906,0.7,-0.06964,-0.400553,9.848934,0,-0.435,-0.3908,IMU,14.51,-0.3908,2.408,-0.6,-12.102,-0.2092,88.7,785.38,818.36,32.98,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.11,0,0,SIM,1
93.8,2026-09-24T13:07:57.706Z,1790255277706,15.47,57.707591,11.988103,4,1790255276906,0.8,-0.041891,-0.352349,9.813873,0,-0.3826,-0.386,IMU,14.371,-0.386,2.192,-0.6,-12.179,-0.214,88.8,785.44,818.36,32.92,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,1.01,0,0,SIM,1
93.9,2026-09-24T13:07:57.806Z,1790255277806,15.47,57.707591,11.988103,4,1790255276906,0.9,0.000883,-0.347905,9.855374,0,-0.3709,-0.3829,IMU,14.232,-0.3829,1.976,-0.6,-12.256,-0.2171,88.9,785.5,818.36,32.86,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.91,0,0,SIM,1
94,2026-09-24T13:07:57.906Z,1790255277906,14.108,57.707579,11.988167,4,1790255277906,0,-0.036829,-0.356866,9.782088,0,-0.3861,-0.3845,IMU,14.108,-0.3845,1.76,-0.6,-12.348,-0.2155,89,785.55,822.47,36.92,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.81,0,0,SIM,1
94.1,2026-09-24T13:07:58.006Z,1790255278006,14.108,57.707579,11.988167,4,1790255277906,0.1,-0.003507,-0.457825,9.81074,0,-0.4798,-0.3863,IMU,13.969,-0.3863,1.544,-0.6,-12.425,-0.2137,89.1,785.6,822.47,36.87,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.71,0,0,SIM,1
94.2,2026-09-24T13:07:58.106Z,1790255278106,14.108,57.707579,11.988167,4,1790255277906,0.2,-0.073043,-0.406768,9.768092,0,-0.4415,-0.3925,IMU,13.829,-0.3925,1.328,-0.6,-12.501,-0.2075,89.2,785.64,822.47,36.83,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.61,0,0,SIM,1
94.3,2026-09-24T13:07:58.206Z,1790255278206,14.108,57.707579,11.988167,4,1790255277906,0.3,-0.06795,-0.392858,9.817852,0,-0.427,-0.3965,IMU,13.687,-0.3965,1.112,-0.6,-12.575,-0.2035,89.3,785.67,822.47,36.8,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.51,0,0,SIM,1
94.4,2026-09-24T13:07:58.306Z,1790255278306,14.108,57.707579,11.988167,4,1790255277906,0.4,-0.037371,-0.338295,9.77261,0,-0.3678,-0.3885,IMU,13.546,-0.3885,0.896,-0.6,-12.65,-0.2115,89.4,785.7,822.47,36.77,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.41,0,0,SIM,1
94.5,2026-09-24T13:07:58.406Z,1790255278406,14.108,57.707579,11.988167,4,1790255277906,0.5,-0.042637,-0.329778,9.812006,0,-0.3605,-0.3847,IMU,13.407,-0.3847,0.68,-0.6,-12.727,-0.2153,89.5,785.72,822.47,36.75,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.31,0,0,SIM,1
94.6,2026-09-24T13:07:58.506Z,1790255278506,14.108,57.707579,11.988167,4,1790255277906,0.6,-0.078322,-0.404166,9.834996,0,-0.44,-0.3896,IMU,13.267,-0.3896,0.464,-0.6,-12.803,-0.2104,89.6,785.74,822.47,36.73,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.21,0,0,SIM,1
94.7,2026-09-24T13:07:58.606Z,1790255278606,14.108,57.707579,11.988167,4,1790255277906,0.7,-0.11787,-0.410859,9.791213,0,-0.4533,-0.3917,IMU,13.127,-0.3917,0.248,-0.6,-12.879,-0.2083,89.7,785.75,822.47,36.72,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.11,0,0,SIM,1
94.8,2026-09-24T13:07:58.706Z,1790255278706,14.108,57.707579,11.988167,4,1790255277906,0.8,-0.025484,-0.403446,9.780591,0,-0.43,-0.3962,IMU,12.986,-0.3962,0.032,-0.6,-12.954,-0.2038,89.8,785.75,822.47,36.72,47DE-BDC2,1,4,DECEL,BRAKE_MORE,PAUSE,0.01,0,0,SIM,1
94.9,2026-09-24T13:07:58.806Z,1790255278806,14.108,57.707579,11.988167,4,1790255277906,0.9,-0.045006,-0.376904,9.753592,0,-0.4071,-0.3919,IMU,12.845,-0.3919,0,0,-12.845,,89.9,785.75,822.47,36.72,47DE-BDC2,1,4,PAUSE,STOP,END,19.91,0,,SIM,1
95,2026-09-24T13:07:58.906Z,1790255278906,12.819,57.707568,11.988226,4,1790255278906,0,-0.132459,-0.660558,9.807352,0,-0.7018,-0.4392,IMU,12.819,-0.4392,0,0,-12.819,,90,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.81,0,,SIM,1
95.1,2026-09-24T13:07:59.006Z,1790255279006,12.819,57.707568,11.988226,4,1790255278906,0.1,-0.174227,-0.82039,9.770664,0,-0.8664,-0.5301,IMU,12.642,-0.5301,0,0,-12.642,,90.1,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.71,0,,SIM,1
95.2,2026-09-24T13:07:59.106Z,1790255279106,12.819,57.707568,11.988226,4,1790255278906,0.2,-0.171914,-1.012029,9.769548,0,-1.0547,-0.6522,IMU,12.426,-0.6522,0,0,-12.426,,90.2,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.61,0,,SIM,1
95.3,2026-09-24T13:07:59.206Z,1790255279206,12.819,57.707568,11.988226,4,1790255278906,0.3,-0.232463,-1.078279,9.81501,0,-1.1306,-0.7809,IMU,12.163,-0.7809,0,0,-12.163,,90.3,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.51,0,,SIM,1
95.4,2026-09-24T13:07:59.306Z,1790255279306,12.819,57.707568,11.988226,4,1790255278906,0.4,-0.199483,-1.302116,9.766295,0,-1.3451,-0.9154,IMU,11.854,-0.9154,0,0,-11.854,,90.4,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.41,0,,SIM,1
95.5,2026-09-24T13:07:59.406Z,1790255279406,12.819,57.707568,11.988226,4,1790255278906,0.5,-0.266371,-1.3071,9.817895,0,-1.3618,-1.0469,IMU,11.495,-1.0469,0,0,-11.495,,90.5,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.31,0,,SIM,1
95.6,2026-09-24T13:07:59.506Z,1790255279506,12.819,57.707568,11.988226,4,1790255278906,0.6,-0.250692,-1.461084,9.783214,0,-1.5106,-1.1664,IMU,11.092,-1.1664,0,0,-11.092,,90.6,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.21,0,,SIM,1
95.7,2026-09-24T13:07:59.606Z,1790255279606,12.819,57.707568,11.988226,4,1790255278906,0.7,-0.317871,-1.545014,9.861381,0,-1.6052,-1.2774,IMU,10.648,-1.2774,0,0,-10.648,,90.7,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.11,0,,SIM,1
95.8,2026-09-24T13:07:59.706Z,1790255279706,12.819,57.707568,11.988226,4,1790255278906,0.8,-0.294588,-1.630375,9.817673,0,-1.6851,-1.3798,IMU,10.166,-1.3798,0,0,-10.166,,90.8,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,19.01,0,,SIM,1
95.9,2026-09-24T13:07:59.806Z,1790255279806,12.819,57.707568,11.988226,4,1790255278906,0.9,-0.259366,-1.713284,9.887323,0,-1.7608,-1.4671,IMU,9.651,-1.4671,0,0,-9.651,,90.9,785.75,826.21,40.46,47DE-BDC2,1,4,PAUSE,STOP,END,18.91,0,,SIM,1
96,2026-09-24T13:07:59.906Z,1790255279906,9.106,57.70756,11.988272,4,1790255279906,0,-0.313239,-1.711611,9.751774,0,-1.7681,-1.5527,IMU,9.106,-1.5527,0,0,-9.106,,91,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.81,0,,SIM,1
96.1,2026-09-24T13:08:00.006Z,1790255280006,9.106,57.70756,11.988272,4,1790255279906,0.1,-0.332773,-1.77926,9.822415,0,-1.8383,-1.6193,IMU,8.532,-1.6193,0,0,-8.532,,91.1,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.71,0,,SIM,1
96.2,2026-09-24T13:08:00.106Z,1790255280106,9.106,57.70756,11.988272,4,1790255279906,0.2,-0.375497,-1.790469,9.771903,0,-1.8567,-1.6789,IMU,7.936,-1.6789,0,0,-7.936,,91.2,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.61,0,,SIM,1
96.3,2026-09-24T13:08:00.206Z,1790255280206,9.106,57.70756,11.988272,4,1790255279906,0.3,-0.324676,-1.789481,9.830018,0,-1.847,-1.7305,IMU,7.32,-1.7305,0,0,-7.32,,91.3,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.51,0,,SIM,1
96.4,2026-09-24T13:08:00.306Z,1790255280306,9.106,57.70756,11.988272,4,1790255279906,0.4,-0.323276,-1.840856,9.853476,0,-1.8974,-1.7724,IMU,6.688,-1.7724,0,0,-6.688,,91.4,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.41,0,,SIM,1
96.5,2026-09-24T13:08:00.406Z,1790255280406,9.106,57.70756,11.988272,4,1790255279906,0.5,-0.333744,-1.848271,9.822237,0,-1.9065,-1.8102,IMU,6.041,-1.8102,0,0,-6.041,,91.5,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.31,0,,SIM,1
96.6,2026-09-24T13:08:00.506Z,1790255280506,9.106,57.70756,11.988272,4,1790255279906,0.6,-0.371276,-1.852679,9.836568,0,-1.9174,-1.8358,IMU,5.384,-1.8358,0,0,-5.384,,91.6,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.21,0,,SIM,1
96.7,2026-09-24T13:08:00.606Z,1790255280606,9.106,57.70756,11.988272,4,1790255279906,0.7,-0.331534,-1.842705,9.841261,0,-1.9007,-1.8614,IMU,4.717,-1.8614,0,0,-4.717,,91.7,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.11,0,,SIM,1
96.8,2026-09-24T13:08:00.706Z,1790255280706,9.106,57.70756,11.988272,4,1790255279906,0.8,-0.291127,-1.935091,9.8203,0,-1.9846,-1.8863,IMU,4.041,-1.8863,0,0,-4.041,,91.8,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,18.01,0,,SIM,1
96.9,2026-09-24T13:08:00.806Z,1790255280806,9.106,57.70756,11.988272,4,1790255279906,0.9,-0.361878,-1.880131,9.83388,0,-1.9428,-1.9028,IMU,3.359,-1.9028,0,0,-3.359,,91.9,785.75,829.26,43.5,47DE-BDC2,1,4,PAUSE,STOP,END,17.91,0,,SIM,1
97,2026-09-24T13:08:00.906Z,1790255280906,2.368,57.707556,11.988292,4,1790255280906,0,-0.342277,-1.911852,9.785796,0,-1.9705,-1.9245,IMU,2.368,-1.9245,0,0,-2.368,,92,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,STOP,END,17.81,0,,SIM,1
97.1,2026-09-24T13:08:01.006Z,1790255281006,2.368,57.707556,11.988292,4,1790255280906,0.1,-0.361861,-1.948475,9.755027,0,-2.0098,-1.9455,IMU,1.67,-1.9455,0,0,-1.67,,92.1,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,STOP,END,17.71,0,,SIM,1
97.2,2026-09-24T13:08:01.106Z,1790255281106,2.368,57.707556,11.988292,4,1790255280906,0.2,-0.032626,0.002312,9.704657,0,-0.0314,-1.6152,IMU,1.018,-1.6152,0,0,-1.018,,92.2,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,STOP,END,17.61,0,,SIM,1
97.3,2026-09-24T13:08:01.206Z,1790255281206,2.368,57.707556,11.988292,4,1790255280906,0.3,0.016537,0.000451,9.815427,0,-0.025,-1.1786,IMU,0.535,-1.1786,0,0,-0.535,,92.3,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,STOP,END,17.51,1,,SIM,1
97.4,2026-09-24T13:08:01.306Z,1790255281306,2.368,57.707556,11.988292,4,1790255280906,0.4,0.031906,-0.03219,9.808989,0,-0.0545,-0.8629,IMU,0.182,-0.8629,0,0,-0.182,,92.4,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,STOP,END,17.41,1,,SIM,1
97.5,2026-09-24T13:08:01.406Z,1790255281406,2.368,57.707556,11.988292,4,1790255280906,0.5,-0.031597,0.002802,9.853774,0,-0.0311,-0.6305,IMU,0,-0.6305,0,0,0,,92.5,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,STOP,END,17.31,1,,SIM,1
97.6,2026-09-24T13:08:01.506Z,1790255281506,2.368,57.707556,11.988292,4,1790255280906,0.6,-0.015136,0.020132,9.844627,0,-0.0112,-0.4626,IMU,0,-0.4626,0,0,0,,92.6,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,STOP,END,17.21,1,,SIM,1
97.7,2026-09-24T13:08:01.606Z,1790255281606,2.368,57.707556,11.988292,4,1790255280906,0.7,0.039853,0.050023,9.83794,0,0.0278,-0.3397,IMU,0,-0.3397,0,0,0,,92.7,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,WAIT,END,17.11,1,,SIM,1
97.8,2026-09-24T13:08:01.706Z,1790255281706,2.368,57.707556,11.988292,4,1790255280906,0.8,0.038136,-0.025376,9.840554,0,-0.0468,-0.258,IMU,0,-0.258,0,0,0,,92.8,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,WAIT,END,17.01,1,,SIM,1
97.9,2026-09-24T13:08:01.806Z,1790255281806,2.368,57.707556,11.988292,4,1790255280906,0.9,-0.018643,-0.01733,9.848861,0,-0.0487,-0.2018,IMU,0,-0.2018,0,0,0,,92.9,785.75,830.85,45.1,47DE-BDC2,1,4,PAUSE,WAIT,END,16.91,1,,SIM,1
98,2026-09-24T13:08:01.906Z,1790255281906,0,57.707556,11.988292,4,1790255281906,0,-0.024469,0.003833,9.789331,0,-0.0287,-0.1522,IMU,0,-0.1522,0,0,0,,93,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.81,1,,SIM,1
98.1,2026-09-24T13:08:02.006Z,1790255282006,0,57.707556,11.988292,4,1790255281906,0.1,-0.015553,0.052019,9.825257,0,0.0202,-0.1194,IMU,0,-0.1194,0,0,0,,93.1,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.71,1,,SIM,1
98.2,2026-09-24T13:08:02.106Z,1790255282106,0,57.707556,11.988292,4,1790255281906,0.2,0.061498,0.003,9.770248,0,-0.0146,-0.0947,IMU,0,-0.0947,0,0,0,,93.2,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.61,1,,SIM,1
98.3,2026-09-24T13:08:02.206Z,1790255282206,0,57.707556,11.988292,4,1790255281906,0.3,0.012048,-0.02272,9.794518,0,-0.0486,-0.0729,IMU,0,-0.0729,0,0,0,,93.3,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.51,1,,SIM,1
98.4,2026-09-24T13:08:02.306Z,1790255282306,0,57.707556,11.988292,4,1790255281906,0.4,-0.022066,-0.053816,9.825182,0,-0.0852,-0.062,IMU,0,-0.062,0,0,0,,93.4,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.41,1,,SIM,1
98.5,2026-09-24T13:08:02.406Z,1790255282406,0,57.707556,11.988292,4,1790255281906,0.5,-0.003455,-0.018284,9.748207,0,-0.0467,-0.0531,IMU,0,-0.0531,0,0,0,,93.5,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.31,1,,SIM,1
98.6,2026-09-24T13:08:02.506Z,1790255282506,0,57.707556,11.988292,4,1790255281906,0.6,0.035165,0.03756,9.809057,0,0.0148,-0.048,IMU,0,-0.048,0,0,0,,93.6,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.21,1,,SIM,1
98.7,2026-09-24T13:08:02.606Z,1790255282606,0,57.707556,11.988292,4,1790255281906,0.7,-0.048429,0.010408,9.826,0,-0.0265,-0.0409,IMU,0,-0.0409,0,0,0,,93.7,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.11,1,,SIM,1
98.8,2026-09-24T13:08:02.706Z,1790255282706,0,57.707556,11.988292,4,1790255281906,0.8,-0.053672,0.027978,9.81339,0,-0.01,-0.0422,IMU,0,-0.0422,0,0,0,,93.8,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,16.01,1,,SIM,1
98.9,2026-09-24T13:08:02.806Z,1790255282806,0,57.707556,11.988292,4,1790255281906,0.9,-0.000583,-0.035854,9.816083,0,-0.0637,-0.044,IMU,0,-0.044,0,0,0,,93.9,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.91,1,,SIM,1
99,2026-09-24T13:08:02.906Z,1790255282906,0,57.707556,11.988292,4,1790255282906,0,-0.021853,-0.021712,9.787073,0,-0.0534,-0.0446,IMU,0,-0.0446,0,0,0,,94,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.81,1,,SIM,1
99.1,2026-09-24T13:08:03.006Z,1790255283006,0,57.707556,11.988292,4,1790255282906,0.1,0.018546,0.079345,9.785138,0,0.0543,0,IMU,0,0,0,0,0,,94.1,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.71,1,,SIM,1
99.2,2026-09-24T13:08:03.106Z,1790255283106,0,57.707556,11.988292,4,1790255282906,0.2,-0.002216,0.047884,9.778375,0,0.0222,0,IMU,0,0,0,0,0,,94.2,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.61,1,,SIM,1
99.3,2026-09-24T13:08:03.206Z,1790255283206,0,57.707556,11.988292,4,1790255282906,0.3,0.010428,-0.011024,9.849545,0,-0.0324,0,IMU,0,0,0,0,0,,94.3,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.51,1,,SIM,1
99.4,2026-09-24T13:08:03.306Z,1790255283306,0,57.707556,11.988292,4,1790255282906,0.4,0.004001,0.023576,9.83439,0,0.0014,0,IMU,0,0,0,0,0,,94.4,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.41,1,,SIM,1
99.5,2026-09-24T13:08:03.406Z,1790255283406,0,57.707556,11.988292,4,1790255282906,0.5,-0.012552,-0.057014,9.823524,0,-0.0787,0,IMU,0,0,0,0,0,,94.5,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.31,1,,SIM,1
99.6,2026-09-24T13:08:03.506Z,1790255283506,0,57.707556,11.988292,4,1790255282906,0.6,-0.0076,-0.003405,9.790989,0,-0.0237,0,IMU,0,0,0,0,0,,94.6,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.21,1,,SIM,1
99.7,2026-09-24T13:08:03.606Z,1790255283606,0,57.707556,11.988292,4,1790255282906,0.7,-0.059871,-0.036466,9.814235,0,-0.0638,0,IMU,0,0,0,0,0,,94.7,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.11,1,,SIM,1
99.8,2026-09-24T13:08:03.706Z,1790255283706,0,57.707556,11.988292,4,1790255282906,0.8,0.024629,-0.002942,9.814192,0,-0.0152,0,IMU,0,0,0,0,0,,94.8,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,15.01,1,,SIM,1
99.9,2026-09-24T13:08:03.806Z,1790255283806,0,57.707556,11.988292,4,1790255282906,0.9,0.011972,0.014982,9.808174,0,0.0003,0,IMU,0,0,0,0,0,,94.9,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,14.91,1,,SIM,1
100,2026-09-24T13:08:03.906Z,1790255283906,0,57.707556,11.988292,4,1790255283906,0,0.066641,0.008059,9.874624,0,0.0044,0,IMU,0,0,0,0,0,,95,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,14.81,1,,SIM,1
100.1,2026-09-24T13:08:04.006Z,1790255284006,0,57.707556,11.988292,4,1790255283906,0.1,0.006062,0.028374,9.82249,0,0.0149,0,IMU,0,0,0,0,0,,95.1,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,14.71,1,,SIM,1
100.2,2026-09-24T13:08:04.106Z,1790255284106,0,57.707556,11.988292,4,1790255283906,0.2,-0.001255,0.009724,9.817225,0,-0.0047,0,IMU,0,0,0,0,0,,95.2,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,14.61,1,,SIM,1
100.3,2026-09-24T13:08:04.206Z,1790255284206,0,57.707556,11.988292,4,1790255283906,0.3,-0.00805,-0.013558,9.782977,0,-0.028,0,IMU,0,0,0,0,0,,95.3,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,14.51,1,,SIM,1
100.4,2026-09-24T13:08:04.306Z,1790255284306,0,57.707556,11.988292,4,1790255283906,0.4,-0.002445,-0.025744,9.826997,0,-0.0377,0,IMU,0,0,0,0,0,,95.4,785.75,831.18,45.43,47DE-BDC2,1,4,PAUSE,WAIT,END,14.41,1,,SIM,1
